rank_among_eligible,design_index,design_id,style,sigma_km,fully_grid_usable,validation_mmd_risk,bootstrap_risk_se,minimum_log10_intrinsic_ess,median_log10_intrinsic_ess,worst_covariance_condition_regularized,mean_projection_kl,maximum_projection_kl,maximum_moment_residual,maximum_native_iterations,projection_failure_count,s1_x_km,s1_y_km,s2_x_km,s2_y_km,s3_x_km,s3_y_km,s4_x_km,s4_y_km
318,321,design_000321,longitudinal_stratified,200.0,True,0.023163504544454497,0.011763610735890096,-4961.660884175555,-0.14796637444445535,28670798751488.79,0.7060716728734415,5.068650284180234,3.117877618162604e-09,40,0,-178.2514267680637,-619.2486172322879,-63.692705271966624,81.17748845773714,426.6149998793222,358.1278155540498,1597.046874687863,21.803878916522123
319,393,design_000393,lateral_discriminating,200.0,True,0.023220496391182188,0.017939867984066833,-8303.496590900884,-0.053165003224963876,185805.5529274574,1.8068964506988219,15.945526999269907,7.32044903956913e-09,55,0,780.6614996033185,-514.2218794574163,804.7371211056478,-139.07398311020378,934.5482893074493,114.76226330916079,834.2361603034162,517.4137186873651
320,409,design_000409,lateral_discriminating,200.0,True,0.02325118179834912,0.019659780417798874,-945.2678503045851,-0.04000107771769553,3319806.718975978,2.3312191539827225,30.06181973576862,3.01283298335895e-09,54,0,851.100921365331,-512.6292820158508,561.1275011248604,-187.30156335498472,649.2017260875112,242.7011657463198,665.2026260853477,494.151325520431
321,262,design_000262,longitudinal_stratified,200.0,True,0.023301340775276593,0.01947082024740251,-2609.538232565619,-0.037163856137199774,598033804.1289421,1.8856891773480167,21.814315424831662,2.96704345591412e-09,64,0,-465.13614395627707,-611.764633150702,102.81438697182706,232.91476658067035,475.7951340575631,236.04606789187133,744.9744248235678,322.9669386544684
322,288,design_000288,longitudinal_stratified,200.0,True,0.02330727226580497,0.014455938062279749,-663.7698895648133,-0.10253529116332312,76831919865619.56,0.9667308593243354,13.156138982286485,7.50601386857188e-09,23,0,-153.8973530852388,-289.9233613774911,313.3117672869473,-220.7187102950846,339.55852413612666,122.36690622515069,1727.9250222181104,730.5016858549234
323,447,design_000447,upstream_focused,200.0,True,0.0233499430965275,0.02003388226057979,-334.1818336280849,-0.052232885074482496,22959631.83964613,2.2780158463057654,26.472110154961342,7.635873506883505e-09,30,0,193.14022533654213,385.4733079063694,357.049545138031,-351.9700331494672,505.65444332713093,52.37024705081717,712.9662793738419,228.20939965734453
324,287,design_000287,longitudinal_stratified,200.0,True,0.023354656546440717,0.015976399953175825,-977.201522467262,-0.13420714590047295,50059878432138.805,1.9990237381050158,28.08978044700615,6.4211574423189404e-09,34,0,-7.029696190424705,61.76334621629568,255.85355708048826,198.91855888995462,494.4480239303699,115.81033125244346,1768.642181316215,297.8341165950834
325,146,design_000146,support_random,200.0,True,0.023424619970045624,0.017295510713518127,-11.716251514995697,-0.04604666195843283,641.3317253172171,0.8572658769384506,10.934371097971015,3.957934430304558e-10,14,0,-129.77919858186573,-574.7903598740772,348.248352629672,-57.926009802628826,-53.82106555623081,370.99945363750743,119.22691666752462,-261.2353376022228
326,349,design_000349,lateral_discriminating,200.0,True,0.023507183916105276,0.017919291874028343,-12152.624336878314,-0.039755369622822764,13940.520607961413,1.3505887154302993,11.52951758943721,7.643633061179788e-09,47,0,794.2781229212753,-580.3814397278807,918.7956195009723,-184.58578510373232,829.0415454496826,240.876148543142,529.5225025266475,585.5344694687924
327,505,design_000505,uniform_control,200.0,True,0.02351409477236999,0.015705943158634283,-736.5067135146425,-0.06897514541159633,4431238064721.448,2.3122760196403918,26.825322048711588,9.53015532351169e-09,236,0,144.01556068498962,-58.06162370748609,906.4458030426808,257.35700681848425,746.2795591531562,-742.6289356002702,1180.443560822093,446.07311618950985
328,104,design_000104,support_random,200.0,True,0.023616114872566117,0.018010351931763122,-3816.705906036553,-0.13799288621706962,2476321972581.3823,2.1669062212419177,29.884645266575134,5.328419854184837e-09,55,0,561.9517814242059,122.87129856861046,1507.9779042230855,357.1843438044782,242.75233617827396,249.3043284262203,65.73683920277898,-685.5926688422969
329,27,design_000027,support_random,200.0,True,0.023728961990267288,0.01876070558185017,-107.35153610021975,-0.06258474411304478,19153773.191058096,1.693384659150005,21.003880801453295,9.140791496866046e-09,18,0,394.49678347223494,-46.870460865207576,27.133858063579083,132.7017477942657,309.7265567623242,270.18570857865484,555.1348107518161,334.16902140295645
330,100,design_000100,support_random,200.0,True,0.023729234170545323,0.01936798289069379,-1487.8682866413408,-0.032811093615111864,18085997886966.305,1.3915326132762238,18.159557503664637,4.028282497269726e-09,64,0,-124.2195091492905,-437.7590026624488,1099.5434241731466,449.9136771684855,432.475556269211,90.82064155250123,243.93364697484566,-279.78378720052126
331,397,design_000397,lateral_discriminating,200.0,True,0.02383054449880781,0.020081466452138895,-10848.251930785866,-0.0761218566140991,606.8502326623633,2.1494694558840526,27.125100276398822,8.83242972166116e-09,57,0,439.01630836799893,-537.7276096737954,537.6338105163811,-182.53897021816513,554.3973460919858,181.4282505900715,902.3481126488516,541.9755936448172
332,243,design_000243,longitudinal_stratified,200.0,True,0.023937482034567588,0.012840191138491698,-3956.176145562855,-0.17573095079852216,15147719382028.992,1.4941901001790483,18.106405145308436,9.610081426957973e-09,33,0,-249.89648902158405,47.48489729250965,169.822368680829,-5.4945486071001906,589.6361753235825,-154.60085071290524,1517.9739283257206,299.0500471948702
333,290,design_000290,longitudinal_stratified,200.0,True,0.02395642326953994,0.016514531004567092,-3280.395668014376,-0.09176616471317268,24969542979598.332,0.9713869606760169,12.177653465775,7.729418506204977e-09,44,0,-67.71430540001347,-767.4141757685383,56.116955749800475,-294.226924290954,372.2637503687222,68.70806129784128,1449.0255361536924,488.70874070263824
334,412,design_000412,lateral_discriminating,200.0,True,0.024192048974667885,0.019747497258547013,-7457.667501472891,-0.08252496615428014,310315.7848644367,2.551834657458052,32.00715758381606,8.485181716595594e-09,97,0,531.5453418672323,-566.8978180652118,695.2125992106527,-140.03415291564409,656.2721576558487,270.5526263132742,763.7642973899976,575.2604676866446
335,460,design_000460,upstream_focused,200.0,True,0.02422066508668038,0.014234922299361031,-4.265980594814622,-0.0780316766640212,204.12102197499087,0.662078483163909,6.692639209393131,5.963376868109261e-09,11,0,-217.38837690195888,-44.00433670806581,-52.082899320346655,193.1982483940136,-73.56318862876441,523.2029918093833,-298.546727317287,-368.3491269582935
336,441,design_000441,upstream_focused,200.0,True,0.024239994999476416,0.015432751443341096,-9.868006725065081,-0.03872067080103968,302.90064433710717,0.588240219400677,6.923308755049993,9.688603737329928e-09,11,0,-243.48440656970922,201.0210011993895,29.11404167004514,526.9665302266756,-273.7102136612541,-527.5827852100455,106.1944912528391,-331.1628969712965
337,141,design_000141,support_random,200.0,True,0.024304758281159897,0.013362882364782279,-5.638660769078587,-0.09947882030040255,12783.051857587552,0.4759248803906353,2.4932604929164057,4.518756032606802e-09,10,0,-284.6110884127404,-242.90564901648997,265.646479204371,-536.6520471122147,139.8986953466813,231.47367358713262,39.58225306536758,-353.7170504371032
338,3,design_000003,manual,200.0,True,0.02472989825294818,0.015350045226710934,-1405.7731010019766,-0.16964479341012967,134073542989220.17,1.1190946701277946,11.622127915308996,9.691495895068857e-09,358,0,-100.0,-350.0,450.0,300.0,1050.0,-300.0,1650.0,300.0
339,448,design_000448,upstream_focused,200.0,True,0.024853908645977446,0.019029908481172888,-176.9299451219923,-0.14299760666317296,144025.33766711867,1.9144449661528526,25.561742871223334,1.3831236213879142e-09,32,0,538.4273846216871,249.62193476359187,-289.01145886830875,592.2867445776651,-265.923388664052,253.1813950208824,319.8271451206789,430.6889163909723
340,47,design_000047,support_random,200.0,True,0.024876539543108023,0.013763474069304185,-167.7632874439264,-0.07514147587622161,21496326030623.22,1.2894967512752302,8.684885418331831,9.414417166593872e-09,115,0,-236.353265779577,185.4100419502384,1124.0006513493609,235.38464733019535,805.3939728720017,336.31121889170754,171.5318400284603,-80.96542012901867
341,142,design_000142,support_random,200.0,True,0.024908012116887746,0.013574263865092764,-1585.1645389595064,-0.08081318560399858,22135771710967.207,0.7651223358803163,3.9862178781252116,4.830062219724601e-09,33,0,52.69726391186396,226.40405902073508,111.74598413307241,-72.43437115079048,770.8079018695582,-431.2280612568067,1078.2095451756832,-17.447026250437297
342,416,design_000416,lateral_discriminating,200.0,True,0.02491170522543013,0.0201892699846732,-8624.086530325707,-0.07443760661164311,41223.39782051815,2.2414631884275185,28.674413235101433,2.9147270036242135e-09,84,0,475.07413370807467,-549.548571447563,622.0935544331263,-211.46943943490686,531.9280041916095,272.6835084393272,815.0733039263037,530.1488716670527
343,137,design_000137,support_random,200.0,True,0.02496159462227274,0.018925694305420168,-2035.1327376436566,-0.05602687581953679,178814593516848.2,1.8267437346743214,26.165428565681204,9.70126166480319e-09,31,0,190.55800126853373,-70.82107232389595,456.6834629117841,6.772380395183724,60.96327302879817,151.89537989391238,2047.9809063867986,-46.663183270294724
344,67,design_000067,support_random,200.0,True,0.02498595695719364,0.014744656941916142,-2316.5839162897305,-0.12798816468340088,32621764437923.246,1.2259532760239182,12.209449417573975,4.939905417674347e-09,60,0,-92.27995079498882,247.2147164595969,124.45653291837365,-15.093775594919094,610.6321290884059,-248.79799935714072,1228.7796158443666,31.747861270196683
345,439,design_000439,upstream_focused,200.0,True,0.025022778718507464,0.019816221300925013,-7801.680593039965,-0.0691276741530875,26306.98936325748,1.5156221972520207,14.493788806632878,5.203167856279711e-09,50,0,-321.9570820199065,-530.80704116668,782.3880688207255,382.3683767872909,381.57077415951176,291.0312762201438,423.87414874863134,-370.1148229226119
346,425,design_000425,upstream_focused,200.0,True,0.02504113319724469,0.01687749089666628,-45.36708025138979,-0.1488631514606931,12849.630142498829,0.5672750095268055,4.186233041574442,8.110305855927944e-09,25,0,381.2438573631847,-483.68672613075876,-318.78416428867945,543.4228365950712,54.32996489838831,131.03451616934308,-82.30714675711647,-468.88890360679375
347,370,design_000370,lateral_discriminating,200.0,True,0.02527960723405778,0.019796226040064594,-7704.608440003145,-0.06462653690524336,203695.75634388597,2.54242935034937,31.250623039522193,4.480643753469282e-09,37,0,521.9550528596473,-589.3341129179129,776.4720485184884,-120.10287198479702,605.2591925778102,202.09018698681498,775.7188573215608,580.4722887519662
348,261,design_000261,longitudinal_stratified,200.0,True,0.02538488825612208,0.020237686610584737,-275.7479814284509,-0.03698038130085435,2469189.083312641,2.1401878938216825,26.787439897178363,8.784157807853258e-09,35,0,-496.73205647998844,-594.3806860836122,184.41139653293348,127.81722577673975,453.6352872597251,2.17217598482668,673.4867738879816,271.7255533591571
349,323,design_000323,longitudinal_stratified,200.0,True,0.02542763516645377,0.015472840937628986,-4952.967663048698,-0.1718618814542217,12109861847331.9,0.629200916318828,5.806315408412762,8.501656589826197e-09,37,0,-43.116372470867894,-478.6549407144577,146.73226631069082,-43.26922187191038,505.2362591771884,-411.8064413762167,1641.003650542283,334.3377992102961
350,353,design_000353,lateral_discriminating,200.0,True,0.02550411505582727,0.014296934749859247,-34.85367201672521,-0.07971849652563053,94207.16590306969,0.5141216640121108,2.2495714377822384,2.919528179813641e-10,21,0,210.26526031061354,-590.5923651894765,86.71702589390969,-138.90471322705991,74.71379181015936,239.7544928016694,447.47071163359686,548.2672667032654
351,415,design_000415,lateral_discriminating,200.0,True,0.02559258356429151,0.020644051281266444,-732.191119587074,-0.0437604900918152,2934674.505512839,2.0922416805771853,27.19523560400166,4.21628260610939e-09,40,0,776.0326982279171,-568.2080737032185,472.97484826357777,-173.4296512070212,595.1044318541217,207.35311345155677,645.9551952048054,482.4106502533136
352,461,design_000461,upstream_focused,200.0,True,0.02566545942082113,0.01816057628281896,-212.68608138414143,-0.08403536441144861,72431.77658201836,2.3860466862652183,33.100953691698656,7.770387207412062e-09,23,0,-276.5458773617682,-46.92380034043765,640.0982943119105,-67.73875838961908,377.8628487650718,-509.69721049903575,520.0256802214006,259.1626620591452
353,442,design_000442,upstream_focused,200.0,True,0.025716623897165548,0.014954984306595706,-9.237106371656642,-0.4981582532187002,1545.9720156092799,0.599719139793554,5.171992500256826,3.2582358482869024e-09,9,0,-338.66149385184366,525.8233412933268,-177.8878795419698,308.4679360970773,-271.38025369118634,-266.5520507179034,-133.5898891500269,-519.3642448116512
354,413,design_000413,lateral_discriminating,200.0,True,0.025789461359299624,0.015388720738518649,-14.062427099492012,-0.04879084938863068,1725.3007618227703,0.44922266221361534,3.072364684325462,8.933275717674553e-09,11,0,1.8889204277419935,-529.824736017374,162.23028716825914,-266.7693123669666,-87.36406332808912,201.44508435481185,265.67571770762345,529.4637215428804
355,5,design_000005,manual,200.0,True,0.026073615231861517,0.017279713955795202,-795.7347014904395,-0.07817630843968675,45045240100885.42,0.7926374597491656,8.402310241939606,9.534457987944906e-09,282,0,-100.0,-300.0,500.0,-300.0,1100.0,-300.0,1700.0,-300.0
356,61,design_000061,support_random,200.0,True,0.026081821017797394,0.017866603424906098,-2991.861664252223,-0.11546685582123081,18682513814724.902,1.1851207423122785,16.0510569126,5.131384073368701e-09,53,0,32.8415727242986,-402.3045398618529,397.91494058777437,73.41115929451246,1380.8776879217482,306.78723429673914,167.81759840453643,470.48446247883436
357,364,design_000364,lateral_discriminating,200.0,True,0.026176066666912405,0.020376986078795966,-1809.8591956487055,-0.021302786429105984,414793463.44070715,2.3681613522841136,29.68772119695548,8.844311541442819e-09,54,0,1059.9807932762362,-588.7547370049332,845.8304686181303,-213.08540712902894,609.2306415540913,67.14043332451855,742.4949449526979,569.8303659493415
358,361,design_000361,lateral_discriminating,200.0,True,0.026341416378560533,0.019048058723386895,-15.08958580913323,-0.06420280987217433,4093.9828455297315,1.0987145874206306,12.594467251808394,1.357487557323619e-09,17,0,280.1496170073577,-591.5898910628932,162.27497746985125,-140.45088904867475,338.6293257772629,203.2480788478793,-42.77358156397321,592.3323788822993
359,464,design_000464,upstream_focused,200.0,True,0.026366359791931086,0.018439177853246,-75.09008178905557,-0.0762881642404194,494114.62986206723,1.9533885040339602,27.187154172190223,5.159068311864855e-09,18,0,476.95823124378194,-567.6877971121687,-134.98615266422965,-428.690994587507,-312.4136301477059,-149.64053320117074,536.2157452765981,115.416855247395
360,2,design_000002,manual,200.0,True,0.02640285599816257,0.01879104173832627,-9490.168962389223,-0.0320416134760268,69949.78629421184,1.3521698785633403,11.738237859307183,6.7003300445912585e-09,60,0,850.0,-550.0,850.0,-200.0,850.0,150.0,850.0,500.0
361,399,design_000399,lateral_discriminating,200.0,True,0.026603173596609214,0.019288058859013208,-10687.093012009522,-0.06780164339803352,9664.186467913956,1.6847586713356348,13.308764552041309,9.261567390280699e-09,107,0,476.8354721383042,-611.9573036835864,889.3029441251143,-180.00284996685252,801.2123591867131,105.8362440191858,637.1970026341546,552.8028101994444
362,101,design_000101,support_random,200.0,True,0.026780236633983684,0.01222700697145121,-2265.680337267094,-0.18317683823814337,57712320132165.555,0.6509186540868624,2.8599284554398627,9.995584634928923e-09,1257,0,153.3569006243752,-73.22521927710072,1365.1871851047931,169.5737688345409,1789.9883364932793,517.7865219316254,-370.98021236761576,112.34006922308356
363,411,design_000411,lateral_discriminating,200.0,True,0.02693311199554006,0.01707083620720887,-2776.28834766664,-0.14856625629362982,566231066.49583,2.1524180466497467,23.88830992506451,5.840451278408717e-09,319,0,1208.4171028308122,-514.7794532339489,1304.6550265684104,-167.5005318477543,973.6093553449691,172.96732350417895,1263.026831410744,435.1886007418283
364,462,design_000462,upstream_focused,200.0,True,0.027234766831765483,0.02019087604197453,-42.69067609854347,-0.03002553004210103,4456.023748262013,1.6093404955281077,21.837910076772054,2.44985506758571e-09,15,0,-316.7967560502474,178.76003019847883,324.3698625868843,-149.9920098996849,167.74628081119818,-468.2147590297514,461.7628193380177,211.1566838548148
365,356,design_000356,lateral_discriminating,200.0,True,0.0273084468928711,0.019306526851285016,-12362.667993634588,-0.04537856154757966,188326224.99044257,1.9475063181036987,20.328824201212747,8.750600580841726e-09,206,0,981.721444541733,-523.9764466378293,983.1738382780522,-235.26628083531722,906.2557362947405,131.53331295859283,1097.2864654051436,554.0150747969412
366,483,design_000483,downstream_focused,200.0,True,0.027329890283698536,0.016978222077773882,-318.24756066547315,-0.10800693906864976,605320999766.1979,2.128149289152024,23.636173305135838,9.97117244566214e-09,774,0,997.8966617481119,197.5418749978695,1331.9729514079454,265.98780213411703,1534.6142559226323,-461.8479254336819,932.3253564121471,-460.233527300417
367,334,design_000334,longitudinal_stratified,200.0,True,0.027344076342086927,0.016363736343806088,-509.9772155198043,-0.06183991723306528,81804331827.66013,1.2629946970398331,8.935656754084135,7.600273527921543e-09,32,0,15.529189699217511,76.67411504461947,273.3846014538045,-414.4835770976506,589.1328004700922,446.2677176275811,860.4015198952414,244.1987417296348
368,398,design_000398,lateral_discriminating,200.0,True,0.02774120113299965,0.02177525084226674,-6671.9392284717915,-0.07813777721466364,4618706.598303704,1.8680587483315858,23.327481243535225,9.78095270796519e-09,45,0,479.1795657250576,-551.5797868028845,422.80095811872076,-191.47078763228689,510.95286410634867,222.37940431478285,737.4632447131866,557.5184080055317
369,467,design_000467,downstream_focused,200.0,True,0.02779541333249158,0.016713741037157365,-617.2458983435863,-0.10038431118728942,8551923575183.888,0.8831754080586353,7.34186982681956,9.923745157508481e-09,584,0,1419.4105854559427,-381.6839074060598,995.1810819906077,-585.9276951090061,1790.5640741350792,20.937320123683662,931.0645097897072,219.905204835326
370,317,design_000317,longitudinal_stratified,200.0,True,0.027922879162508154,0.014800736283403773,-3700.462679828654,-0.21370666281589826,37023147761502.69,0.7274970098195045,5.936096286385078,9.21657253212898e-09,50,0,-108.25494428156233,214.12824843009847,113.4737135744057,-13.605254793459387,365.3381148207813,-163.55523955280054,1449.5434603703723,52.03152268203192
371,457,design_000457,upstream_focused,200.0,True,0.027981618147637666,0.021385805005469383,-395.34353393614646,-0.07619427160394893,12254.468380479206,2.4860355922939856,31.86434759464058,6.239559422291818e-09,67,0,578.2432927758215,345.4145888897651,613.074524529162,33.03509318908618,743.1370880531736,-223.14897283826195,499.13072923772756,-486.5913958177397
372,371,design_000371,lateral_discriminating,200.0,True,0.028061296068419964,0.018485542300850796,-648.1226688835053,-0.04496478838104876,1125490.4135140835,1.6318787587288137,15.027367195848184,7.494989931705694e-09,182,0,927.9751718615479,-531.7000910218029,904.8299384977538,-119.93879635275076,1067.5900790342998,168.48198155835595,948.3873651584631,501.2779557645235
373,383,design_000383,lateral_discriminating,200.0,True,0.028093235989601666,0.016551054396042455,-2648.8812004365645,-0.09403955022525068,7410962.43978096,0.718321280744623,3.73176864149402,8.551396381518144e-09,112,0,985.7280757596725,-573.6961364533242,1259.8023625297733,-177.22415012644927,1133.8034039327515,313.2190223275686,735.9818176926641,474.2404680978802
374,355,design_000355,lateral_discriminating,200.0,True,0.028164714784912063,0.0187094862979265,-16424.944015202927,-0.0520841439377635,11770174.04692323,1.1719096741926947,7.897743768630277,8.691098330833304e-09,111,0,772.2329737027885,-424.9750568751331,1065.818039415442,-202.44350805790322,931.2497636032829,213.12840100641188,852.6586987642526,525.0199806942601
375,136,design_000136,support_random,200.0,True,0.02838284058221172,0.017992014387239914,-14823.10816349125,-0.05400058302515483,30477070656738.723,1.1485062325077553,11.747582541346734,6.8643086303641445e-09,243,0,109.94236314352965,-373.57537485174805,814.8287467891441,398.9531980182343,-32.043984676002985,312.90855250341724,1074.4084255468654,455.4136606763983
376,502,design_000502,uniform_control,200.0,True,0.02866555480413046,0.01500757260388283,-5348.045097868745,-0.0788237016483951,39413164519284.47,0.48433336311227376,2.900381358944188,7.533529984583965e-09,79,0,1534.6269072187556,-560.3816933944032,1756.6913341133823,649.9538144128439,77.28564384902143,-241.50445950517837,690.898378557988,511.7514566819991
377,453,design_000453,upstream_focused,200.0,True,0.028738520308501003,0.016981285435464448,-581.5733713488208,-0.04105901548742548,741785169.5175277,0.5164041514104794,5.932652807656829,2.56979996020021e-09,66,0,733.5678353469598,-517.86178293937,-25.692761041729057,394.4181274747325,-319.45853878846594,149.81794646747937,-10.5365505424179,-390.99389881160016
