design_id,day,mmd2
design_000178,0.0,0.002062053
design_000178,2.5,0.06536658
design_000178,5.0,0.04037364
design_000178,7.5,0.21069893
design_000178,10.0,0.011977518
design_000178,12.5,0.019289363
design_000178,15.0,0.034148276
design_000178,17.5,0.044411287
design_000178,20.0,0.047332473
design_000178,22.5,0.049364083
design_000178,25.0,0.040137894
design_000178,27.5,0.026970893
design_000178,30.0,0.01430295
design_000178,32.5,0.011188293
design_000178,35.0,0.010305496
design_000178,37.5,0.0076792734
design_000178,40.0,0.0060992585
design_000178,42.5,0.0053493055
design_000178,45.0,0.0053927456
design_000179,0.0,0.002062053
design_000179,2.5,0.065627456
design_000179,5.0,0.10045861
design_000179,7.5,0.046611212
design_000179,10.0,0.27703404
design_000179,12.5,0.2793835
design_000179,15.0,0.3584095
design_000179,17.5,0.01885077
design_000179,20.0,0.0031099177
design_000179,22.5,0.0018562371
design_000179,25.0,0.0030003106
design_000179,27.5,0.0044460692
design_000179,30.0,0.0057990476
design_000179,32.5,0.0056652837
design_000179,35.0,0.006686985
design_000179,37.5,0.0085563455
design_000179,40.0,0.009880804
design_000179,42.5,0.008605467
design_000179,45.0,0.01038493
design_000180,0.0,0.002062053
design_000180,2.5,0.17655309
design_000180,5.0,0.32531434
design_000180,7.5,0.015052733
design_000180,10.0,0.02421885
design_000180,12.5,0.034093775
design_000180,15.0,0.039876305
design_000180,17.5,0.035642676
design_000180,20.0,0.026225463
design_000180,22.5,0.022591101
design_000180,25.0,0.016066784
design_000180,27.5,0.010358909
design_000180,30.0,0.007848047
design_000180,32.5,0.005174513
design_000180,35.0,0.0039057103
design_000180,37.5,0.00336635
design_000180,40.0,0.0039418694
design_000180,42.5,0.0036544395
design_000180,45.0,0.0053533167
design_000181,0.0,0.002062053
design_000181,2.5,0.010079173
design_000181,5.0,0.03231793
design_000181,7.5,0.039020754
design_000181,10.0,0.057904165
design_000181,12.5,0.083626695
design_000181,15.0,0.062406074
design_000181,17.5,0.01631713
design_000181,20.0,0.0032859468
design_000181,22.5,0.0019696422
design_000181,25.0,0.0045234202
design_000181,27.5,0.0056346804
design_000181,30.0,0.0065718945
design_000181,32.5,0.0053393887
design_000181,35.0,0.0039761243
design_000181,37.5,0.0029634954
design_000181,40.0,0.0023264396
design_000181,42.5,0.0027091554
design_000181,45.0,0.002606114
design_000182,0.0,0.002062053
design_000182,2.5,0.063603915
design_000182,5.0,0.049365517
design_000182,7.5,0.13507676
design_000182,10.0,0.04091007
design_000182,12.5,0.08919658
design_000182,15.0,0.033216693
design_000182,17.5,0.034785926
design_000182,20.0,0.019698992
design_000182,22.5,0.008435915
design_000182,25.0,0.0038878676
design_000182,27.5,0.00436038
design_000182,30.0,0.0053816084
design_000182,32.5,0.0037954974
design_000182,35.0,0.0022608258
design_000182,37.5,0.0016674893
design_000182,40.0,0.0020961692
design_000182,42.5,0.0024577586
design_000182,45.0,0.0036669874
design_000183,0.0,0.002062053
design_000183,2.5,0.04017642
design_000183,5.0,0.05553496
design_000183,7.5,0.08683987
design_000183,10.0,0.13129953
design_000183,12.5,0.041953914
design_000183,15.0,0.18870269
design_000183,17.5,0.16917717
design_000183,20.0,0.38765875
design_000183,22.5,0.0016624861
design_000183,25.0,0.0029012319
design_000183,27.5,0.0038680127
design_000183,30.0,0.0042563174
design_000183,32.5,0.008073194
design_000183,35.0,0.008772924
design_000183,37.5,0.007617091
design_000183,40.0,0.0075810775
design_000183,42.5,0.0071101813
design_000183,45.0,0.008420778
design_000184,0.0,0.002062053
design_000184,2.5,0.06528783
design_000184,5.0,0.031131115
design_000184,7.5,0.03536571
design_000184,10.0,0.27574947
design_000184,12.5,0.1557832
design_000184,15.0,0.24327597
design_000184,17.5,0.015914418
design_000184,20.0,0.0071048145
design_000184,22.5,0.021028262
design_000184,25.0,0.029104058
design_000184,27.5,0.034789696
design_000184,30.0,0.028014267
design_000184,32.5,0.02683799
design_000184,35.0,0.021773048
design_000184,37.5,0.014975347
design_000184,40.0,0.012001291
design_000184,42.5,0.0068294313
design_000184,45.0,0.004630309
design_000185,0.0,0.002062053
design_000185,2.5,0.039352965
design_000185,5.0,0.01821148
design_000185,7.5,0.05742728
design_000185,10.0,0.061563216
design_000185,12.5,0.03509859
design_000185,15.0,0.03844827
design_000185,17.5,0.025484763
design_000185,20.0,0.01568931
design_000185,22.5,0.015955226
design_000185,25.0,0.016764104
design_000185,27.5,0.014831765
design_000185,30.0,0.011247359
design_000185,32.5,0.007844792
design_000185,35.0,0.0052870912
design_000185,37.5,0.004217598
design_000185,40.0,0.004065193
design_000185,42.5,0.0035869721
design_000185,45.0,0.0037597783
design_000186,0.0,0.002062053
design_000186,2.5,0.054903977
design_000186,5.0,0.032948576
design_000186,7.5,0.06867442
design_000186,10.0,0.02196205
design_000186,12.5,0.027466832
design_000186,15.0,0.021627568
design_000186,17.5,0.02411447
design_000186,20.0,0.020057749
design_000186,22.5,0.019759059
design_000186,25.0,0.016235095
design_000186,27.5,0.01139503
design_000186,30.0,0.008419238
design_000186,32.5,0.0052233357
design_000186,35.0,0.0040967823
design_000186,37.5,0.0020876275
design_000186,40.0,0.002161865
design_000186,42.5,0.0023302282
design_000186,45.0,0.0024393117
design_000187,0.0,0.002062053
design_000187,2.5,0.04422885
design_000187,5.0,0.0537754
design_000187,7.5,0.0559251
design_000187,10.0,0.011586801
design_000187,12.5,0.057474528
design_000187,15.0,0.010310289
design_000187,17.5,0.0053004995
design_000187,20.0,0.01015899
design_000187,22.5,0.019175904
design_000187,25.0,0.023388587
design_000187,27.5,0.022354435
design_000187,30.0,0.01853038
design_000187,32.5,0.01583578
design_000187,35.0,0.013159835
design_000187,37.5,0.008378793
design_000187,40.0,0.009096406
design_000187,42.5,0.0053501585
design_000187,45.0,0.0046878653
design_000188,0.0,0.002062053
design_000188,2.5,0.065142125
design_000188,5.0,0.112108625
design_000188,7.5,0.06175279
design_000188,10.0,0.27712384
design_000188,12.5,0.4564359
design_000188,15.0,0.27982828
design_000188,17.5,0.91008955
design_000188,20.0,1.0873036
design_000188,22.5,0.011409618
design_000188,25.0,0.012751471
design_000188,27.5,0.0060237544
design_000188,30.0,0.0050235116
design_000188,32.5,0.004801478
design_000188,35.0,0.0058153495
design_000188,37.5,0.0075751455
design_000188,40.0,0.008907484
design_000188,42.5,0.0066976077
design_000188,45.0,0.008648176
design_000189,0.0,0.002062053
design_000189,2.5,0.082554996
design_000189,5.0,0.052381214
design_000189,7.5,0.031175118
design_000189,10.0,0.06819923
design_000189,12.5,0.0869901
design_000189,15.0,0.10106959
design_000189,17.5,0.09181438
design_000189,20.0,0.074009925
design_000189,22.5,0.06340371
design_000189,25.0,0.056519665
design_000189,27.5,0.045373414
design_000189,30.0,0.026217546
design_000189,32.5,0.024349248
design_000189,35.0,0.027906053
design_000189,37.5,0.018087458
design_000189,40.0,0.018157588
design_000189,42.5,0.015828123
design_000189,45.0,0.015395171
design_000190,0.0,0.002062053
design_000190,2.5,0.052070238
design_000190,5.0,0.3194542
design_000190,7.5,0.03468986
design_000190,10.0,0.05279936
design_000190,12.5,0.055682436
design_000190,15.0,0.04913164
design_000190,17.5,0.029374182
design_000190,20.0,0.014291141
design_000190,22.5,0.007842954
design_000190,25.0,0.0068351827
design_000190,27.5,0.006530587
design_000190,30.0,0.0068936786
design_000190,32.5,0.0034709168
design_000190,35.0,0.0024735173
design_000190,37.5,0.0019510712
design_000190,40.0,0.0029173258
design_000190,42.5,0.0035932092
design_000190,45.0,0.004457745
design_000191,0.0,0.002062053
design_000191,2.5,0.041331936
design_000191,5.0,0.03127603
design_000191,7.5,0.048883457
design_000191,10.0,0.06666082
design_000191,12.5,0.22783083
design_000191,15.0,0.16351284
design_000191,17.5,0.055453256
design_000191,20.0,0.023121264
design_000191,22.5,0.019588884
design_000191,25.0,0.01616218
design_000191,27.5,0.014289794
design_000191,30.0,0.017559689
design_000191,32.5,0.009422424
design_000191,35.0,0.005970509
design_000191,37.5,0.0031439336
design_000191,40.0,0.00196514
design_000191,42.5,0.0019961176
design_000191,45.0,0.003346139
design_000192,0.0,0.002062053
design_000192,2.5,0.06257033
design_000192,5.0,0.3277884
design_000192,7.5,0.031992186
design_000192,10.0,0.04669847
design_000192,12.5,0.054166242
design_000192,15.0,0.04848901
design_000192,17.5,0.028459202
design_000192,20.0,0.012511462
design_000192,22.5,0.0067450535
design_000192,25.0,0.007150532
design_000192,27.5,0.00819575
design_000192,30.0,0.009080632
design_000192,32.5,0.0058876867
design_000192,35.0,0.004521057
design_000192,37.5,0.004142139
design_000192,40.0,0.005155485
design_000192,42.5,0.0051719034
design_000192,45.0,0.005425242
design_000193,0.0,0.002062053
design_000193,2.5,0.06488388
design_000193,5.0,0.06765353
design_000193,7.5,0.0788949
design_000193,10.0,0.031657003
design_000193,12.5,0.20139831
design_000193,15.0,0.02192216
design_000193,17.5,0.019257175
design_000193,20.0,0.012964397
design_000193,22.5,0.010079776
design_000193,25.0,0.0051660063
design_000193,27.5,0.009520549
design_000193,30.0,0.008485264
design_000193,32.5,0.008637937
design_000193,35.0,0.009843194
design_000193,37.5,0.011401884
design_000193,40.0,0.010188771
design_000193,42.5,0.009218044
design_000193,45.0,0.008799233
design_000194,0.0,0.002062053
design_000194,2.5,0.029214112
design_000194,5.0,0.069891624
design_000194,7.5,0.10621646
design_000194,10.0,0.13140523
design_000194,12.5,0.12797557
design_000194,15.0,0.11521411
design_000194,17.5,0.081294194
design_000194,20.0,0.053953674
design_000194,22.5,0.041205924
design_000194,25.0,0.026310116
design_000194,27.5,0.015971385
design_000194,30.0,0.008952361
design_000194,32.5,0.0048880493
design_000194,35.0,0.0027597276
design_000194,37.5,0.0018885371
design_000194,40.0,0.0029783035
design_000194,42.5,0.003986146
design_000194,45.0,0.005509108
design_000195,0.0,0.002062053
design_000195,2.5,0.06558995
design_000195,5.0,0.12022219
design_000195,7.5,0.13466531
design_000195,10.0,0.07788075
design_000195,12.5,0.08688679
design_000195,15.0,0.32371378
design_000195,17.5,0.11922087
design_000195,20.0,0.041982397
design_000195,22.5,0.0058031143
design_000195,25.0,0.008269741
design_000195,27.5,0.0145306215
design_000195,30.0,0.013539955
design_000195,32.5,0.012949798
design_000195,35.0,0.011010832
design_000195,37.5,0.0089627765
design_000195,40.0,0.008290792
design_000195,42.5,0.005352146
design_000195,45.0,0.0053223628
design_000196,0.0,0.002062053
design_000196,2.5,0.064989954
design_000196,5.0,0.04885897
design_000196,7.5,0.11279002
design_000196,10.0,0.27467984
design_000196,12.5,0.15824279
design_000196,15.0,0.018315945
design_000196,17.5,0.015453583
design_000196,20.0,0.026159713
design_000196,22.5,0.040741146
design_000196,25.0,0.039025612
design_000196,27.5,0.023949664
design_000196,30.0,0.007905354
design_000196,32.5,0.0072183358
design_000196,35.0,0.0057558436
design_000196,37.5,0.00365588
design_000196,40.0,0.0026485207
design_000196,42.5,0.0034532486
design_000196,45.0,0.0035199558
design_000197,0.0,0.002062053
design_000197,2.5,0.15494311
design_000197,5.0,0.054408774
design_000197,7.5,0.062315654
design_000197,10.0,0.088204205
design_000197,12.5,0.17664587
design_000197,15.0,0.7012941
design_000197,17.5,0.19776942
design_000197,20.0,0.20944107
design_000197,22.5,0.027700055
design_000197,25.0,0.0875367
design_000197,27.5,0.0037352878
design_000197,30.0,0.004724309
design_000197,32.5,0.0024914648
design_000197,35.0,0.0026405638
design_000197,37.5,0.0029115244
design_000197,40.0,0.004465271
design_000197,42.5,0.005206791
design_000197,45.0,0.00687771
design_000198,0.0,0.002062053
design_000198,2.5,0.028269809
design_000198,5.0,0.043323968
design_000198,7.5,0.07267412
design_000198,10.0,0.116610974
design_000198,12.5,0.08760357
design_000198,15.0,0.016774124
design_000198,17.5,0.095133215
design_000198,20.0,0.105733916
design_000198,22.5,0.2412931
design_000198,25.0,0.28083086
design_000198,27.5,0.0034568675
design_000198,30.0,0.0051908568
design_000198,32.5,0.00639956
design_000198,35.0,0.008416362
design_000198,37.5,0.008689702
design_000198,40.0,0.008967623
design_000198,42.5,0.007436237
design_000198,45.0,0.0080039855
design_000199,0.0,0.002062053
design_000199,2.5,0.0064247344
design_000199,5.0,0.030338544
design_000199,7.5,0.046275556
design_000199,10.0,0.080597594
design_000199,12.5,0.117801845
design_000199,15.0,0.14332795
design_000199,17.5,0.030536283
design_000199,20.0,0.01550697
design_000199,22.5,0.018903857
design_000199,25.0,0.020354671
design_000199,27.5,0.015097233
design_000199,30.0,0.009261903
design_000199,32.5,0.008833753
design_000199,35.0,0.014358068
design_000199,37.5,0.0072504636
design_000199,40.0,0.003741485
design_000199,42.5,0.0037661311
design_000199,45.0,0.0039472515
design_000200,0.0,0.002062053
design_000200,2.5,0.057519384
design_000200,5.0,0.015105225
design_000200,7.5,0.05847947
design_000200,10.0,0.02390366
design_000200,12.5,0.46965078
design_000200,15.0,0.6851877
design_000200,17.5,0.15892127
design_000200,20.0,0.013313459
design_000200,22.5,0.0057344334
design_000200,25.0,0.01701054
design_000200,27.5,0.0166151
design_000200,30.0,0.002384461
design_000200,32.5,0.001856534
design_000200,35.0,0.0032932982
design_000200,37.5,0.004412896
design_000200,40.0,0.0061349343
design_000200,42.5,0.0057656653
design_000200,45.0,0.006321407
design_000201,0.0,0.002062053
design_000201,2.5,0.057250727
design_000201,5.0,0.15101591
design_000201,7.5,0.030801943
design_000201,10.0,0.031091549
design_000201,12.5,0.02429214
design_000201,15.0,0.019984724
design_000201,17.5,0.011970926
design_000201,20.0,0.008157186
design_000201,22.5,0.010322249
design_000201,25.0,0.009263326
design_000201,27.5,0.008056039
design_000201,30.0,0.008693103
design_000201,32.5,0.0061198464
design_000201,35.0,0.0047648856
design_000201,37.5,0.0038008993
design_000201,40.0,0.0044332184
design_000201,42.5,0.0035456102
design_000201,45.0,0.003362044
design_000202,0.0,0.002062053
design_000202,2.5,0.053035773
design_000202,5.0,0.04510389
design_000202,7.5,0.074326605
design_000202,10.0,0.03206992
design_000202,12.5,0.33315426
design_000202,15.0,0.49966264
design_000202,17.5,0.0716403
design_000202,20.0,0.007810748
design_000202,22.5,0.013053542
design_000202,25.0,0.017612793
design_000202,27.5,0.018169593
design_000202,30.0,0.014075643
design_000202,32.5,0.01419979
design_000202,35.0,0.012947373
design_000202,37.5,0.009779806
design_000202,40.0,0.009132139
design_000202,42.5,0.006679614
design_000202,45.0,0.0050477814
design_000203,0.0,0.002062053
design_000203,2.5,0.06693963
design_000203,5.0,0.07211661
design_000203,7.5,0.1001078
design_000203,10.0,0.217498
design_000203,12.5,0.031364486
design_000203,15.0,0.032835267
design_000203,17.5,0.030480957
design_000203,20.0,0.028237578
design_000203,22.5,0.029331405
design_000203,25.0,0.026232153
design_000203,27.5,0.015633576
design_000203,30.0,0.011149937
design_000203,32.5,0.0057707457
design_000203,35.0,0.003360821
design_000203,37.5,0.0022208807
design_000203,40.0,0.002394446
design_000203,42.5,0.0031739457
design_000203,45.0,0.0033966214
design_000204,0.0,0.002062053
design_000204,2.5,0.06522367
design_000204,5.0,0.10769737
design_000204,7.5,0.108528405
design_000204,10.0,0.08311725
design_000204,12.5,0.30572927
design_000204,15.0,0.080962054
