design_index,design_id,day,source_time_index,fully_grid_usable,validation_mmd2
274,design_000274,2.5,10,True,0.00589637843747957
274,design_000274,5.0,20,True,0.01881688289500326
274,design_000274,7.5,30,True,0.04021156790058615
274,design_000274,10.0,40,True,0.05130074855148477
274,design_000274,12.5,50,True,0.040532112023863726
274,design_000274,15.0,60,True,0.038089786288300995
274,design_000274,17.5,70,True,0.022059282235606048
274,design_000274,20.0,80,True,0.012106166499229831
274,design_000274,22.5,90,True,0.009377979895946797
274,design_000274,25.0,100,True,0.008683514536380652
274,design_000274,27.5,110,True,0.0069590652494396065
274,design_000274,30.0,120,True,0.004402447672272986
274,design_000274,32.5,130,True,0.0027296852692309348
274,design_000274,35.0,140,True,0.0031114283573630786
274,design_000274,37.5,150,True,0.003999982671703563
274,design_000274,40.0,160,True,0.006166160045917232
274,design_000274,42.5,170,True,0.005961821749514101
274,design_000274,45.0,180,True,0.006816006540358156
275,design_000275,0.0,0,True,0.0022289733440062263
275,design_000275,2.5,10,True,0.008527398741646512
275,design_000275,5.0,20,True,0.026673953270789558
275,design_000275,7.5,30,True,0.006474197399753261
275,design_000275,10.0,40,True,0.015481362365046337
275,design_000275,12.5,50,True,0.023777148786109543
275,design_000275,15.0,60,True,0.027597421549458587
275,design_000275,17.5,70,True,0.023738320049332358
275,design_000275,20.0,80,True,0.017077390598743754
275,design_000275,22.5,90,True,0.014439697792423347
275,design_000275,25.0,100,True,0.008340079030300169
275,design_000275,27.5,110,True,0.005130645568481266
275,design_000275,30.0,120,True,0.002954522792933629
275,design_000275,32.5,130,True,0.0017232566613879527
275,design_000275,35.0,140,True,0.002138157358220041
275,design_000275,37.5,150,True,0.0034577721323371096
275,design_000275,40.0,160,True,0.004668782844621983
275,design_000275,42.5,170,True,0.004913010540514739
275,design_000275,45.0,180,True,0.006380648254162138
276,design_000276,0.0,0,True,0.002089229627621583
276,design_000276,2.5,10,True,0.008445765385464214
276,design_000276,5.0,20,True,0.014583506117026133
276,design_000276,7.5,30,True,0.017098576317451458
276,design_000276,10.0,40,True,0.022745432190276086
276,design_000276,12.5,50,True,0.028595108470576357
276,design_000276,15.0,60,True,0.024735543368880935
276,design_000276,17.5,70,True,0.02018839551704689
276,design_000276,20.0,80,True,0.008415276598070995
276,design_000276,22.5,90,True,0.004430225689465362
276,design_000276,25.0,100,True,0.0022376605380999984
276,design_000276,27.5,110,True,0.002113610938446633
276,design_000276,30.0,120,True,0.0021716167875991755
276,design_000276,32.5,130,True,0.001427922802765088
276,design_000276,35.0,140,True,0.0015902150936519927
276,design_000276,37.5,150,True,0.0019673141497243657
276,design_000276,40.0,160,True,0.003833091562992644
276,design_000276,42.5,170,True,0.004248964346944943
276,design_000276,45.0,180,True,0.005430816786484459
277,design_000277,0.0,0,True,0.0022051617066242007
277,design_000277,2.5,10,True,0.00782261807630481
277,design_000277,5.0,20,True,0.010266520877753482
277,design_000277,7.5,30,True,0.017772532112948315
277,design_000277,10.0,40,True,0.025919790758278986
277,design_000277,12.5,50,True,0.03539847162165091
277,design_000277,15.0,60,True,0.04258545184066865
277,design_000277,17.5,70,True,0.04287893024309511
277,design_000277,20.0,80,True,0.0343227818766306
277,design_000277,22.5,90,True,0.03025000161535353
277,design_000277,25.0,100,True,0.022090425210687995
277,design_000277,27.5,110,True,0.013321831246797164
277,design_000277,30.0,120,True,0.006580736308041518
277,design_000277,32.5,130,True,0.004653859330192679
277,design_000277,35.0,140,True,0.006095461479399964
277,design_000277,37.5,150,True,0.005862352288491108
277,design_000277,40.0,160,True,0.00839734988411732
277,design_000277,42.5,170,True,0.009425523114631199
277,design_000277,45.0,180,True,0.010711055983626948
278,design_000278,0.0,0,True,0.002187441844365778
278,design_000278,2.5,10,True,0.0022133608636810955
278,design_000278,5.0,20,True,0.012195670356898267
278,design_000278,7.5,30,True,0.015079951912126304
278,design_000278,10.0,40,True,0.004975776543499219
278,design_000278,12.5,50,True,0.008581875351070196
278,design_000278,15.0,60,True,0.011508686028479879
278,design_000278,17.5,70,True,0.010727891282951586
278,design_000278,20.0,80,True,0.00887787610823876
278,design_000278,22.5,90,True,0.009355874952999157
278,design_000278,25.0,100,True,0.006956214849364498
278,design_000278,27.5,110,True,0.004661441181480817
278,design_000278,30.0,120,True,0.003082531635064072
278,design_000278,32.5,130,True,0.0020991882218520737
278,design_000278,35.0,140,True,0.0019592058945733406
278,design_000278,37.5,150,True,0.0024533689097229337
278,design_000278,40.0,160,True,0.0038934890675470586
278,design_000278,42.5,170,True,0.0047069498395102705
278,design_000278,45.0,180,True,0.006226063642235402
279,design_000279,0.0,0,True,0.0022644344601953944
279,design_000279,2.5,10,True,0.045966283344275875
279,design_000279,5.0,20,True,0.05818724043384701
279,design_000279,7.5,30,True,0.007768398709353412
279,design_000279,10.0,40,True,0.012528580099337362
279,design_000279,12.5,50,True,0.0209616170622083
279,design_000279,15.0,60,True,0.023420378270621312
279,design_000279,17.5,70,True,0.01627618582265649
279,design_000279,20.0,80,True,0.011629342202351914
279,design_000279,22.5,90,True,0.013087687368123872
279,design_000279,25.0,100,True,0.010028662873373138
279,design_000279,27.5,110,True,0.007020336070817378
279,design_000279,30.0,120,True,0.003911683501940981
279,design_000279,32.5,130,True,0.0019004855963878097
279,design_000279,35.0,140,True,0.002766564351076382
279,design_000279,37.5,150,True,0.004254335463679524
279,design_000279,40.0,160,True,0.007440631340614891
279,design_000279,42.5,170,True,0.009207662870389113
279,design_000279,45.0,180,True,0.011016208206974501
280,design_000280,0.0,0,True,0.0022581709996796926
280,design_000280,2.5,10,True,0.03740218135598293
280,design_000280,5.0,20,True,0.024130652826019738
280,design_000280,7.5,30,True,0.00845774428452195
280,design_000280,10.0,40,True,0.009935393133829873
280,design_000280,12.5,50,True,0.020234059857718797
280,design_000280,15.0,60,True,0.02075142405402886
280,design_000280,17.5,70,True,0.01535282554904477
280,design_000280,20.0,80,True,0.015327522471506868
280,design_000280,22.5,90,True,0.017170554876744973
280,design_000280,25.0,100,True,0.01336146091593569
280,design_000280,27.5,110,True,0.008039486736186839
280,design_000280,30.0,120,True,0.004156671491507483
280,design_000280,32.5,130,True,0.0028476835076085053
280,design_000280,35.0,140,True,0.0025727047384419294
280,design_000280,37.5,150,True,0.003722977216585252
280,design_000280,40.0,160,True,0.00465882977641719
280,design_000280,42.5,170,True,0.004679150743967258
280,design_000280,45.0,180,True,0.006306483512820878
281,design_000281,0.0,0,True,0.001975414470663243
281,design_000281,2.5,10,True,0.008880345168446975
281,design_000281,5.0,20,True,0.016041093784500634
281,design_000281,7.5,30,True,0.005210206364944345
281,design_000281,10.0,40,True,0.00418438512860657
281,design_000281,12.5,50,True,0.010673289007610413
281,design_000281,15.0,60,True,0.012213703010842021
281,design_000281,17.5,70,True,0.011733645907997603
281,design_000281,20.0,80,True,0.0105982773799861
281,design_000281,22.5,90,True,0.012665555194293777
281,design_000281,25.0,100,True,0.009928605432141895
281,design_000281,27.5,110,True,0.005375537996827494
281,design_000281,30.0,120,True,0.0028544564311919272
281,design_000281,32.5,130,True,0.0027619848562305963
281,design_000281,35.0,140,True,0.003380556077171119
281,design_000281,37.5,150,True,0.00408830126250212
281,design_000281,40.0,160,True,0.0060186626850869795
281,design_000281,42.5,170,True,0.006418424672426169
281,design_000281,45.0,180,True,0.007151553673526671
282,design_000282,0.0,0,True,0.0020706439821151197
282,design_000282,2.5,10,True,0.012980059166289273
282,design_000282,5.0,20,True,0.009501577964226657
282,design_000282,7.5,30,True,0.00643534723507529
282,design_000282,10.0,40,True,0.013673703717894581
282,design_000282,12.5,50,True,0.02579587205067352
282,design_000282,15.0,60,True,0.02732896418784439
282,design_000282,17.5,70,True,0.023841485806142867
282,design_000282,20.0,80,True,0.020089944229863505
282,design_000282,22.5,90,True,0.01924257897256909
282,design_000282,25.0,100,True,0.013431969690503904
282,design_000282,27.5,110,True,0.005888676511970633
282,design_000282,30.0,120,True,0.002417602930078526
282,design_000282,32.5,130,True,0.0015293002359856047
282,design_000282,35.0,140,True,0.00263467063201909
282,design_000282,37.5,150,True,0.0037668771805275197
282,design_000282,40.0,160,True,0.0051515450584346135
282,design_000282,42.5,170,True,0.00667972229003603
282,design_000282,45.0,180,True,0.009292863053472412
283,design_000283,0.0,0,True,0.0022645156519173716
283,design_000283,2.5,10,True,0.00658241226394849
283,design_000283,5.0,20,True,0.04583898127588082
283,design_000283,7.5,30,True,0.0493206924732547
283,design_000283,10.0,40,True,0.018905953974045046
283,design_000283,12.5,50,True,0.012662586308008292
283,design_000283,15.0,60,True,0.011966584923575257
283,design_000283,17.5,70,True,0.00890330875309902
283,design_000283,20.0,80,True,0.003970072982861915
283,design_000283,22.5,90,True,0.004248275721893132
283,design_000283,25.0,100,True,0.0032229778235075843
283,design_000283,27.5,110,True,0.0030705130705996637
283,design_000283,30.0,120,True,0.002599921571294908
283,design_000283,32.5,130,True,0.00228237511904576
283,design_000283,35.0,140,True,0.0035307556310543295
283,design_000283,37.5,150,True,0.004634545811587593
283,design_000283,40.0,160,True,0.008390029809693944
283,design_000283,42.5,170,True,0.008823695790051798
283,design_000283,45.0,180,True,0.011237168839835113
284,design_000284,0.0,0,True,0.002012663366499872
284,design_000284,2.5,10,True,0.005318165387039862
284,design_000284,5.0,20,True,0.01209622398092633
284,design_000284,7.5,30,True,0.01962299851735295
284,design_000284,10.0,40,True,0.01915969210961538
284,design_000284,12.5,50,True,0.02624486671367538
284,design_000284,15.0,60,True,0.02416884792691384
284,design_000284,17.5,70,True,0.010728913565804778
284,design_000284,20.0,80,True,0.011874758136397445
284,design_000284,22.5,90,True,0.017434217750118802
284,design_000284,25.0,100,True,0.017463163936460562
284,design_000284,27.5,110,True,0.014575258629365768
284,design_000284,30.0,120,True,0.007417469748575021
284,design_000284,32.5,130,True,0.004809356711435805
284,design_000284,35.0,140,True,0.005584504605889875
284,design_000284,37.5,150,True,0.0058306036812634
284,design_000284,40.0,160,True,0.006695217822945751
284,design_000284,42.5,170,True,0.0074234807983911315
284,design_000284,45.0,180,True,0.008201727396393424
285,design_000285,0.0,0,True,0.002147216809214963
285,design_000285,2.5,10,True,0.00661477880223275
285,design_000285,5.0,20,True,0.04426302216461092
285,design_000285,7.5,30,True,0.08943030363834745
285,design_000285,10.0,40,True,0.05068680916844132
285,design_000285,12.5,50,True,0.03057531042371285
285,design_000285,15.0,60,True,0.02053018196106201
285,design_000285,17.5,70,True,0.011511749482198675
285,design_000285,20.0,80,True,0.004654508185532202
285,design_000285,22.5,90,True,0.0024055102148245453
285,design_000285,25.0,100,True,0.0011902200441304693
285,design_000285,27.5,110,True,0.0007836253316684306
285,design_000285,30.0,120,True,0.0009820532606927587
285,design_000285,32.5,130,True,0.0007158539426636114
285,design_000285,35.0,140,True,0.0024248903937661164
285,design_000285,37.5,150,True,0.003795590054072714
285,design_000285,40.0,160,True,0.0065953860016337434
285,design_000285,42.5,170,True,0.006252498250665102
285,design_000285,45.0,180,True,0.0091037818389594
286,design_000286,0.0,0,True,0.002087382025298162
286,design_000286,2.5,10,True,0.004603369329175797
286,design_000286,5.0,20,True,0.012539521742046474
286,design_000286,7.5,30,True,0.013950531014023524
286,design_000286,10.0,40,True,0.02171235352851235
286,design_000286,12.5,50,True,0.0243194722578573
286,design_000286,15.0,60,True,0.021464428777151455
286,design_000286,17.5,70,True,0.015574958898729398
286,design_000286,20.0,80,True,0.010975647888001799
286,design_000286,22.5,90,True,0.010552479898581227
286,design_000286,25.0,100,True,0.007645128180930576
286,design_000286,27.5,110,True,0.00450510595443406
286,design_000286,30.0,120,True,0.001869187887437466
286,design_000286,32.5,130,True,0.0028201641517023477
286,design_000286,35.0,140,True,0.005329730128440286
286,design_000286,37.5,150,True,0.00625444049164656
286,design_000286,40.0,160,True,0.007300697641203379
286,design_000286,42.5,170,True,0.008071641538746965
286,design_000286,45.0,180,True,0.010496004513303984
287,design_000287,0.0,0,True,0.0022126591189010354
287,design_000287,2.5,10,True,0.010621836362806884
287,design_000287,5.0,20,True,0.019264028525839885
287,design_000287,7.5,30,True,0.04239827090945482
287,design_000287,10.0,40,True,0.07158998754417542
287,design_000287,12.5,50,True,0.07869306429929063
287,design_000287,15.0,60,True,0.07331316154163312
287,design_000287,17.5,70,True,0.04341817875913827
287,design_000287,20.0,80,True,0.024991855610587907
287,design_000287,22.5,90,True,0.01658584952360576
287,design_000287,25.0,100,True,0.009123372388801471
287,design_000287,27.5,110,True,0.005948691710037547
287,design_000287,30.0,120,True,0.003074842378241448
287,design_000287,32.5,130,True,0.004075288148382506
287,design_000287,35.0,140,True,0.005027390966178333
287,design_000287,37.5,150,True,0.005936917909155423
287,design_000287,40.0,160,True,0.008286489794489805
287,design_000287,42.5,170,True,0.008897304100122136
287,design_000287,45.0,180,True,0.01027928479153116
288,design_000288,0.0,0,True,0.002137185312673165
288,design_000288,2.5,10,True,0.0033590025197760085
288,design_000288,5.0,20,True,0.03230943867080369
288,design_000288,7.5,30,True,0.0843066055819536
288,design_000288,10.0,40,True,0.11140073838544834
288,design_000288,12.5,50,True,0.07585046964173325
288,design_000288,15.0,60,True,0.03952751681693231
288,design_000288,17.5,70,True,0.020365792944697682
288,design_000288,20.0,80,True,0.010579877812205384
288,design_000288,22.5,90,True,0.010349565173863968
288,design_000288,25.0,100,True,0.006927364331007284
288,design_000288,27.5,110,True,0.0028533848248219382
288,design_000288,30.0,120,True,0.0012355060386305004
288,design_000288,32.5,130,True,0.0012200807917648058
288,design_000288,35.0,140,True,0.003890287534381454
288,design_000288,37.5,150,True,0.005009361397364765
288,design_000288,40.0,160,True,0.009078224465386336
288,design_000288,42.5,170,True,0.009332022915609767
288,design_000288,45.0,180,True,0.013105747891240235
289,design_000289,0.0,0,True,0.0019492094461800995
289,design_000289,2.5,10,True,0.03024513344734768
289,design_000289,5.0,20,True,0.020823018915028885
